   156	 0.156	      -1.5	     578.5	       2.7	
   157	 0.157	      -1.4	     578.3	       2.5	
   158	 0.158	      -1.5	     578.4	       2.5	
   159	 0.159	      -1.3	     578.1	       2.4	
   160	 0.160	      -1.4	     578.4	       2.5	
   161	 0.161	      -1.4	     578.0	       2.4	
   162	 0.162	      -1.4	     578.0	       2.4	
   163	 0.163	      -1.4	     577.8	       2.5	
   164	 0.164	      -1.3	     577.9	       2.3	
   165	 0.165	      -1.4	     577.8	       2.6	
   166	 0.166	      -1.5	     577.5	       2.6	
   167	 0.167	      -1.5	     578.2	       2.6	
   168	 0.168	      -1.4	     577.4	       2.4	
   169	 0.169	      -1.5	     578.1	       2.6	
   170	 0.170	      -1.4	     577.7	       2.6	
   171	 0.171	      -1.4	     578.0	       2.6	
   172	 0.172	      -1.4	     577.4	       2.7	
   173	 0.173	      -1.5	     577.8	       2.6	
   174	 0.174	      -1.5	     577.6	       2.7	
   175	 0.175	      -1.5	     578.0	       2.7	
   176	 0.176	      -1.5	     577.4	       2.7	
   177	 0.177	      -1.7	     577.5	       2.6	
   178	 0.178	      -1.6	     577.0	       2.6	
   179	 0.179	      -1.6	     577.1	       2.6	
   180	 0.180	      -1.6	     577.0	       2.6	
   181	 0.181	      -1.6	     577.0	       2.7	
   182	 0.182	      -1.6	     577.0	       2.7	
   183	 0.183	      -1.7	     576.5	       2.6	
   184	 0.184	      -1.5	     576.7	       2.6	
   185	 0.185	      -1.7	     576.5	       2.5	
   186	 0.186	      -1.7	     576.5	       2.5	
   187	 0.187	      -1.7	     576.0	       2.7	
   188	 0.188	      -1.7	     576.7	       2.7	
   189	 0.189	      -1.7	     576.2	       2.8	
   190	 0.190	      -1.7	     575.9	       2.7	
   191	 0.191	      -1.8	     576.0	       2.8	
   192	 0.192	      -1.7	     576.0	       2.8	
   193	 0.193	      -1.8	     575.8	       2.8	
   194	 0.194	      -1.8	     576.0	       2.8	
   195	 0.195	      -1.8	     576.0	       3.0	
   196	 0.196	      -1.8	     575.6	       2.8	
   197	 0.197	      -1.8	     575.8	       3.1	
   198	 0.198	      -1.7	     575.6	       3.1	
   199	 0.199	      -1.8	     575.9	       3.1	
   200	 0.200	      -1.8	     575.1	       3.1	
   201	 0.201	      -1.8	     575.3	       3.0	
   202	 0.202	      -1.9	     575.3	       3.2	
   203	 0.203	      -1.8	     575.4	       3.3	
   204	 0.204	      -1.7	     575.3	       3.2	
   205	 0.205	      -1.7	     575.2	       3.2	
   206	 0.206	      -1.8	     575.1	       3.4	
   207	 0.207	      -1.8	     575.3	       3.4	
   208	 0.208	      -1.9	     574.8	       3.5	
   209	 0.209	      -1.7	     575.0	       3.3	
   210	 0.210	      -1.8	     575.0	       3.5	
   211	 0.211	      -1.8	     574.5	       3.4	
   212	 0.212	      -1.8	     574.7	       3.5	
   213	 0.213	      -1.8	     574.7	       3.4	
   214	 0.214	      -1.8	     574.7	       3.4	
   215	 0.215	      -1.8	     574.7	       3.4	
   216	 0.216	      -1.8	     575.0	       3.4	
   217	 0.217	      -1.9	     574.2	       3.5	
   218	 0.218	      -2.0	     574.7	       3.6	
   219	 0.219	      -1.8	     574.1	       3.4	
   220	 0.220	      -1.9	     574.5	       3.5	
   221	 0.221	      -1.9	     574.2	       3.5	
   222	 0.222	      -1.8	     574.1	       3.5	
   223	 0.223	      -1.8	     574.0	       3.6	
   224	 0.224	      -1.8	     574.1	       3.4	
   225	 0.225	      -1.8	     573.9	       3.6	
   226	 0.226	      -1.8	     573.8	       3.6	
   227	 0.227	      -1.9	     574.1	       3.7	
   228	 0.228	      -1.9	     574.2	       3.3	
   229	 0.229	      -1.9	     574.1	       3.6	
   230	 0.230	      -1.9	     574.0	       3.6	
   231	 0.231	      -1.9	     574.3	       3.8	
   232	 0.232	      -1.8	     574.0	       3.6	
   233	 0.233	      -1.8	     574.4	       3.6	
   234	 0.234	      -1.8	     574.2	       3.6	
   235	 0.235	      -1.8	     574.5	       3.7	
   236	 0.236	      -1.8	     574.1	       3.6	
   237	 0.237	      -1.8	     574.5	       3.7	
   238	 0.238	      -1.8	     574.3	       3.6	
   239	 0.239	      -1.7	     574.6	       3.6	
   240	 0.240	      -1.7	     574.4	       3.7	
   241	 0.241	      -1.7	     574.5	       3.6	
   242	 0.242	      -1.7	     575.1	       3.6	
   243	 0.243	      -1.6	     574.6	       3.6	
   244	 0.244	      -1.5	     574.7	       3.6	
   245	 0.245	      -1.6	     574.7	       3.6	
   246	 0.246	      -1.7	     575.2	       3.6	
   247	 0.247	      -1.5	     574.7	       3.6	
   248	 0.248	      -1.5	     574.9	       3.6	
   249	 0.249	      -1.5	     574.9	       3.7	
   250	 0.250	      -1.5	     575.0	       3.7	
   251	 0.251	      -1.5	     574.6	       3.6	
   252	 0.252	      -1.5	     575.2	       3.8	
   253	 0.253	      -1.5	     575.2	       3.7	
   254	 0.254	      -1.4	     575.6	       4.0	
   255	 0.255	      -1.4	     575.1	       3.8	
   256	 0.256	      -1.2	     574.8	       3.7	
   257	 0.257	      -1.4	     575.5	       3.9	
   258	 0.258	      -1.3	     575.7	       3.9	
   259	 0.259	      -1.4	     575.5	       4.0	
   260	 0.260	      -1.2	     575.1	       3.9	
   261	 0.261	      -1.3	     575.3	       4.1	
   262	 0.262	      -1.3	     575.8	       4.1	
   263	 0.263	      -1.3	     576.0	       4.1	
   264	 0.264	      -1.2	     575.7	       3.8	
   265	 0.265	      -1.3	     575.5	       4.1	
   266	 0.266	      -1.3	     576.1	       4.2	
   267	 0.267	      -1.3	     576.0	       4.2	
   268	 0.268	      -1.2	     576.2	       4.2	
   269	 0.269	      -1.2	     576.0	       4.3	
   270	 0.270	      -1.2	     576.4	       4.2	
   271	 0.271	      -1.2	     575.9	       4.3	
   272	 0.272	      -1.2	     576.1	       4.3	
   273	 0.273	      -1.2	     576.0	       4.3	
   274	 0.274	      -1.3	     576.0	       4.4	
   275	 0.275	      -1.2	     576.0	       4.4	
   276	 0.276	      -1.3	     576.0	       4.4	
   277	 0.277	      -1.3	     575.9	       4.5	
   278	 0.278	      -1.4	     575.5	       4.6	
   279	 0.279	      -1.3	     575.6	       4.5	
   280	 0.280	      -1.3	     575.8	       4.7	
   281	 0.281	      -1.3	     576.0	       4.7	
   282	 0.282	      -1.4	     575.7	       4.7	
   283	 0.283	      -1.4	     575.5	       4.8	
   284	 0.284	      -1.4	     575.5	       5.0	
   285	 0.285	      -1.6	     575.4	       4.9	
   286	 0.286	      -1.4	     575.2	       4.9	
   287	 0.287	      -1.6	     575.5	       5.0	
   288	 0.288	      -1.6	     575.3	       5.1	
   289	 0.289	      -1.5	     575.3	       5.0	
   290	 0.290	      -1.7	     575.6	       5.2	
   291	 0.291	      -1.7	     575.6	       5.2	
   292	 0.292	      -1.6	     575.4	       5.0	
   293	 0.293	      -1.8	     575.6	       5.2	
   294	 0.294	      -1.7	     575.6	       5.1	
   295	 0.295	      -1.7	     575.6	       5.3	
   296	 0.296	      -1.8	     575.5	       5.1	
   297	 0.297	      -1.8	     575.5	       5.3	
   298	 0.298	      -1.8	     575.5	       5.3	
   299	 0.299	      -1.7	     575.5	       5.3	
   300	 0.300	      -1.7	     575.7	       5.3	
   301	 0.301	      -1.8	     575.5	       5.2	
   302	 0.302	      -1.8	     575.6	       5.2	
   303	 0.303	      -1.7	     575.4	       5.3	
   304	 0.304	      -1.9	     575.5	       5.3	
   305	 0.305	      -1.8	     574.9	       5.3	
   306	 0.306	      -1.7	     575.2	       5.2	
   307	 0.307	      -1.7	     575.2	       5.3	
   308	 0.308	      -1.9	     575.7	       5.2	
   309	 0.309	      -1.8	     575.2	       5.1	
   310	 0.310	      -1.8	     575.5	       5.3	
   311	 0.311	      -1.7	     575.6	       5.2	
   312	 0.312	      -1.8	     575.3	       5.2	
   313	 0.313	      -1.9	     575.4	       5.3	
   314	 0.314	      -1.7	     575.5	       5.2	
   315	 0.315	      -1.9	     575.6	       5.4	
   316	 0.316	      -1.7	     575.0	       5.3	
   317	 0.317	      -1.9	     575.5	       5.3	
   318	 0.318	      -1.8	     575.4	       5.4	
   319	 0.319	      -1.9	     575.7	       5.4	
   320	 0.320	      -1.8	     575.3	       5.4	
   321	 0.321	      -1.9	     575.6	       5.4	
   322	 0.322	      -1.8	     575.5	       5.5	
   323	 0.323	      -1.9	     575.6	       5.4	
   324	 0.324	      -1.8	     575.3	       5.5	
   325	 0.325	      -1.8	     575.4	       5.4	
   326	 0.326	      -1.9	     575.6	       5.5	
   327	 0.327	      -1.8	     575.2	       5.4	
   328	 0.328	      -1.8	     575.2	       5.6	
   329	 0.329	      -1.8	     575.2	       5.4	
   330	 0.330	      -1.8	     575.6	       5.5	
   331	 0.331	      -1.6	     574.9	       5.4	
   332	 0.332	      -1.8	     575.3	       5.5	
   333	 0.333	      -1.7	     575.3	       5.4	
   334	 0.334	      -1.8	     575.2	       5.4	
   335	 0.335	      -1.8	     575.1	       5.5	
   336	 0.336	      -1.8	     575.3	       5.3	
   337	 0.337	      -1.6	     575.3	       5.3	
   338	 0.338	      -1.7	     575.2	       5.3	
   339	 0.339	      -1.6	     575.1	       5.4	
   340	 0.340	      -1.7	     575.2	       5.3	
   341	 0.341	      -1.7	     575.4	       5.4	
   342	 0.342	      -1.7	     575.3	       5.3	
   343	 0.343	      -1.7	     575.4	       5.2	
   344	 0.344	      -1.6	     575.0	       5.0	
   345	 0.345	      -1.5	     575.1	       5.3	
   346	 0.346	      -1.7	     575.3	       5.2	
   347	 0.347	      -1.7	     575.5	       5.2	
   348	 0.348	      -1.7	     575.5	       5.3	
   349	 0.349	      -1.7	     575.8	       5.2	
   350	 0.350	      -1.7	     575.8	       5.2	
   351	 0.351	      -1.9	     576.1	       5.3	
   352	 0.352	      -1.7	     575.6	       5.2	
   353	 0.353	      -1.7	     576.1	       5.1	
   354	 0.354	      -1.9	     576.0	       5.2	
   355	 0.355	      -1.7	     576.0	       5.2	
   356	 0.356	      -1.8	     576.1	       5.4	
   357	 0.357	      -1.8	     576.1	       5.3	
   358	 0.358	      -1.7	     575.9	       5.4	
   359	 0.359	      -1.6	     575.8	       5.3	
   360	 0.360	      -1.7	     576.1	       5.3	
   361	 0.361	      -1.7	     575.6	       5.5	
   362	 0.362	      -1.7	     575.7	       5.4	
   363	 0.363	      -1.7	     575.7	       5.3	
   364	 0.364	      -1.6	     575.8	       5.5	
   365	 0.365	      -1.6	     575.4	       5.3	
   366	 0.366	      -1.7	     575.8	       5.3	
   367	 0.367	      -1.7	     575.5	       5.5	
   368	 0.368	      -1.8	     575.7	       5.4	
   369	 0.369	      -1.7	     575.5	       5.4	
   370	 0.370	      -1.8	     575.8	       5.5	
   371	 0.371	      -1.8	     575.8	       5.5	
   372	 0.372	      -1.7	     575.8	       5.4	
   373	 0.373	      -1.8	     575.8	       5.6	
   374	 0.374	      -1.8	     575.8	       5.4	
   375	 0.375	      -1.9	     576.1	       5.5	
   376	 0.376	      -1.8	     575.5	       5.5	
   377	 0.377	      -1.9	     576.1	       5.6	
   378	 0.378	      -1.9	     575.9	       5.6	
   379	 0.379	      -1.9	     575.8	       5.7	
   380	 0.380	      -1.9	     575.5	       5.7	
   381	 0.381	      -1.9	     576.3	       5.8	
   382	 0.382	      -1.9	     575.5	       5.7	
   383	 0.383	      -2.0	     575.7	       5.8	
   384	 0.384	      -1.9	     575.7	       5.8	
   385	 0.385	      -2.1	     575.6	       5.9	
   386	 0.386	      -2.1	     575.6	       5.8	
   387	 0.387	      -2.1	     575.3	       5.8	
   388	 0.388	      -2.1	     575.6	       5.8	
   389	 0.389	      -2.2	     575.4	       5.8	
   390	 0.390	      -2.2	     575.4	       5.9	
   391	 0.391	      -2.1	     575.4	       5.8	
   392	 0.392	      -2.2	     575.2	       5.9	
   393	 0.393	      -2.2	     575.3	       5.8	
   394	 0.394	      -2.4	     575.4	       5.9	
   395	 0.395	      -2.5	     575.5	       5.9	
   396	 0.396	      -2.4	     575.5	       5.9	
   397	 0.397	      -2.5	     575.0	       5.9	
   398	 0.398	      -2.5	     575.6	       6.0	
   399	 0.399	      -2.4	     575.2	       6.1	
   400	 0.400	      -2.5	     575.1	       6.0	
   401	 0.401	      -2.5	     575.1	       6.1	
   402	 0.402	      -2.7	     575.5	       6.0	
   403	 0.403	      -2.7	     575.2	       6.0	
   404	 0.404	      -2.7	     575.5	       6.1	
   405	 0.405	      -2.7	     575.2	       6.2	
   406	 0.406	      -2.7	     574.7	       6.0	
   407	 0.407	      -2.7	     575.7	       6.1	
   408	 0.408	      -2.8	     575.4	       5.9	
   409	 0.409	      -2.8	     575.6	       6.2	
   410	 0.410	      -2.8	     575.3	       6.1	
   411	 0.411	      -2.8	     575.7	       6.0	
   412	 0.412	      -2.7	     575.1	       6.1	
   413	 0.413	      -2.8	     575.7	       6.2	
   414	 0.414	      -2.8	     575.0	       6.0	
   415	 0.415	      -2.8	     575.9	       6.2	
   416	 0.416	      -2.8	     575.4	       6.2	
   417	 0.417	      -2.8	     575.7	       6.0	
   418	 0.418	      -2.9	     575.5	       6.2	
   419	 0.419	      -2.8	     575.6	       6.0	
   420	 0.420	      -2.8	     575.6	       6.2	
   421	 0.421	      -2.8	     575.2	       6.0	
   422	 0.422	      -2.8	     575.8	       6.0	
   423	 0.423	      -2.8	     575.5	       5.9	
   424	 0.424	      -2.9	     575.7	       6.0	
   425	 0.425	      -2.9	     575.6	       5.8	
   426	 0.426	      -2.9	     576.0	       6.1	
   427	 0.427	      -2.9	     575.6	       6.0	
   428	 0.428	      -3.0	     575.5	       6.0	
   429	 0.429	      -3.0	     575.7	       6.0	
   430	 0.430	      -2.9	     575.6	       6.0	
   431	 0.431	      -3.0	     575.3	       5.9	
   432	 0.432	      -2.9	     575.4	       6.0	
   433	 0.433	      -2.9	     575.4	       6.1	
   434	 0.434	      -3.0	     575.7	       6.1	
   435	 0.435	      -3.0	     575.1	       6.1	
   436	 0.436	      -2.9	     575.2	       6.0	
   437	 0.437	      -3.0	     575.1	       6.2	
   438	 0.438	      -3.1	     575.3	       6.1	
   439	 0.439	      -3.0	     575.4	       6.3	
   440	 0.440	      -3.0	     575.1	       6.1	
   441	 0.441	      -3.0	     575.7	       6.3	
   442	 0.442	      -2.9	     575.3	       6.2	
   443	 0.443	      -3.0	     575.3	       6.3	
   444	 0.444	      -3.0	     575.4	       6.4	
   445	 0.445	      -3.1	     575.3	       6.4	
   446	 0.446	      -3.1	     575.3	       6.4	
   447	 0.447	      -2.9	     575.0	       6.3	
   448	 0.448	      -2.9	     575.0	       6.5	
   449	 0.449	      -2.9	     574.9	       6.5	
   450	 0.450	      -2.9	     575.0	       6.4	
   451	 0.451	      -2.8	     575.0	       6.3	
   452	 0.452	      -2.8	     574.8	       6.5	
   453	 0.453	      -2.9	     575.2	       6.4	
   454	 0.454	      -3.0	     574.9	       6.4	
   455	 0.455	      -3.0	     575.0	       6.4	
   456	 0.456	      -2.9	     575.0	       6.3	
   457	 0.457	      -2.8	     574.8	       6.4	
   458	 0.458	      -2.7	     574.7	       6.3	
   459	 0.459	      -2.9	     575.0	       6.3	
   460	 0.460	      -2.8	     575.0	       6.2	
   461	 0.461	      -2.7	     575.1	       6.3	
   462	 0.462	      -2.8	     575.2	       6.2	
   463	 0.463	      -2.9	     575.1	       6.2	
   464	 0.464	      -2.7	     575.0	       6.2	
   465	 0.465	      -2.9	     575.4	       6.3	
   466	 0.466	      -2.8	     575.2	       6.0	
   467	 0.467	      -2.8	     575.2	       6.2	
   468	 0.468	      -2.8	     575.3	       6.1	
   469	 0.469	      -2.9	     575.5	       6.2	
   470	 0.470	      -2.8	     575.4	       6.1	
   471	 0.471	      -2.9	     575.2	       6.2	
   472	 0.472	      -2.8	     575.1	       6.0	
   473	 0.473	      -2.8	     575.5	       6.0	
   474	 0.474	      -2.9	     575.0	       6.1	
   475	 0.475	      -2.9	     575.4	       6.0	
   476	 0.476	      -2.8	     575.3	       6.1	
   477	 0.477	      -2.8	     575.4	       6.1	
   478	 0.478	      -2.9	     575.5	       6.1	
   479	 0.479	      -2.9	     575.2	       6.2	
   480	 0.480	      -2.9	     575.4	       6.2	
   481	 0.481	      -2.8	     574.7	       6.1	
   482	 0.482	      -2.9	     575.1	       6.3	
   483	 0.483	      -2.9	     575.0	       6.3	
   484	 0.484	      -3.0	     575.1	       6.2	
   485	 0.485	      -2.9	     575.1	       6.3	
   486	 0.486	      -3.0	     575.1	       6.4	
   487	 0.487	      -3.0	     575.2	       6.4	
   488	 0.488	      -3.0	     575.3	       6.4	
   489	 0.489	      -3.0	     574.8	       6.3	
   490	 0.490	      -3.1	     575.3	       6.5	
   491	 0.491	      -3.1	     575.0	       6.5	
   492	 0.492	      -3.0	     575.2	       6.4	
   493	 0.493	      -3.2	     575.1	       6.4	
   494	 0.494	      -3.1	     575.6	       6.5	
   495	 0.495	      -3.1	     575.8	       6.6	
   496	 0.496	      -3.1	     575.6	       6.4	
   497	 0.497	      -3.1	     575.9	       6.6	
   498	 0.498	      -3.0	     575.9	       6.4	
   499	 0.499	      -3.1	     575.7	       6.6	
   500	 0.500	      -3.0	     575.6	       6.6	
   501	 0.501	      -3.1	     575.7	       6.6	
   502	 0.502	      -3.0	     576.0	       6.5	
   503	 0.503	      -2.9	     575.9	       6.5	
   504	 0.504	      -2.9	     575.8	       6.4	
   505	 0.505	      -2.9	     575.7	       6.6	
   506	 0.506	      -2.9	     576.0	       6.5	
   507	 0.507	      -2.8	     575.9	       6.6	
   508	 0.508	      -2.9	     576.2	       6.6	
   509	 0.509	      -2.9	     576.2	       6.5	
   510	 0.510	      -2.9	     576.1	       6.6	
   511	 0.511	      -2.8	     576.3	       6.5	
   512	 0.512	      -2.8	     576.4	       6.5	
   513	 0.513	      -2.8	     576.0	       6.6	
   514	 0.514	      -2.8	     576.0	       6.6	
   515	 0.515	      -2.7	     575.9	       6.6	
   516	 0.516	      -2.9	     575.9	       6.6	
   517	 0.517	      -2.7	     576.2	       6.6	
   518	 0.518	      -2.8	     575.7	       6.6	
   519	 0.519	      -2.8	     575.9	       6.7	
   520	 0.520	      -2.8	     575.8	       6.7	
   521	 0.521	      -2.8	     575.9	       6.7	
   522	 0.522	      -2.8	     575.9	       6.8	
   523	 0.523	      -2.8	     575.6	       6.6	
   524	 0.524	      -2.7	     575.1	       6.6	
   525	 0.525	      -2.8	     575.5	       6.7	
   526	 0.526	      -2.7	     575.2	       6.8	
   527	 0.527	      -2.8	     575.3	       6.7	
   528	 0.528	      -2.8	     575.4	       6.7	
   529	 0.529	      -2.9	     575.2	       6.9	
   530	 0.530	      -2.8	     575.1	       6.8	
   531	 0.531	      -2.9	     574.9	       6.7	
   532	 0.532	      -3.0	     575.0	       6.6	
   533	 0.533	      -3.1	     575.2	       6.6	
   534	 0.534	      -3.0	     574.8	       6.5	
   535	 0.535	      -3.1	     574.4	       6.6	
   536	 0.536	      -3.2	     575.0	       6.6	
   537	 0.537	      -3.3	     574.8	       6.6	
   538	 0.538	      -3.3	     574.8	       6.5	
   539	 0.539	      -3.4	     575.0	       6.6	
   540	 0.540	      -3.5	     574.8	       6.4	
   541	 0.541	      -3.4	     574.6	       6.4	
   542	 0.542	      -3.6	     575.2	       6.4	
   543	 0.543	      -3.6	     575.1	       6.3	
   544	 0.544	      -3.6	     574.9	       6.2	
   545	 0.545	      -3.8	     574.8	       6.2	
   546	 0.546	      -4.0	     575.6	       6.2	
   547	 0.547	      -4.0	     575.7	       6.1	
   548	 0.548	      -4.0	     576.0	       6.0	
   549	 0.549	      -4.1	     576.0	       6.0	
   550	 0.550	      -4.1	     576.3	       5.9	
   551	 0.551	      -4.1	     576.8	       5.7	
   552	 0.552	      -4.2	     576.7	       5.7	
   553	 0.553	      -4.1	     577.0	       5.7	
   554	 0.554	      -4.2	     577.2	       5.5	
   555	 0.555	      -4.1	     577.3	       5.8	
   556	 0.556	      -4.0	     577.2	       5.5	
   557	 0.557	      -4.2	     578.0	       5.5	
   558	 0.558	      -4.0	     578.0	       5.5	
   559	 0.559	      -3.9	     577.8	       5.4	
